siteID,spp,year,bandNumber,colorL,colorR
MARRPETMD1,HOWR,2004.0,2370-05702,XO,B
MARRPETMD1,HOWR,2004.0,2370-05766,KX,M
MARRPETMD1,NOCA,2004.0,1841-87451,YB,YX
MARRPETMD1,NOCA,2004.0,1841-58984,BR,RX
MARRPETMD1,NOCA,2004.0,1841-58983,BO,RX
MARRPETMD1,SOSP,2001.0,1141-05645,MX,M
MARRPETMD1,SOSP,2002.0,1721-48521,B,XO
MARRPETMD1,SOSP,2004.0,1961-23961,-,X
MARRPETMD2,AMRO,2007.0,1232-88706,MM,X
MARRPETMD2,AMRO,2008.0,742-29448,PP,X
MARRPETMD2,AMRO,2009.0,1202-99100,KG,X
MARRPETMD2,AMRO,2010.0,1272-43122,P,GX
MARRPETMD2,AMRO,2013.0,1342-72967,G,XO
MARRPETMD2,AMRO,2015.0,1232-94735,PX,G
MARRPETMD2,AMRO,2015.0,1232-94723,MX,R
MARRPETMD2,AMRO,2015.0,1232-94749,Y,XY
MARRPETMD2,AMRO,2015.0,1342-72980,P,RX
MARRPETMD2,CACH,2012.0,2690-08469,XM,O
MARRPETMD2,CACH,2012.0,2690-08471,X,WW
MARRPETMD2,CACH,2012.0,2690-08472,O,XR
MARRPETMD2,CACH,2012.0,2690-08473,G,XG
MARRPETMD2,CACH,2013.0,2660-75747,W,XB
MARRPETMD2,CACH,2015.0,2690-95984,X,OM
MARRPETMD2,CACH,2015.0,2730-26401,BX,B
MARRPETMD2,CARW,2007.0,2281-69135,X,YM
MARRPETMD2,CARW,2009.0,2590-82642,XW,R
MARRPETMD2,CARW,2009.0,2590-82643,K,XW
MARRPETMD2,CARW,2012.0,2571-90108,XG,R
MARRPETMD2,CARW,2012.0,2571-90110,Y,XY
MARRPETMD2,CARW,2016.0,2711-77023,R,MX
MARRPETMD2,CARW,2016.0,2711-77024,OX,Y
MARRPETMD2,GRCA,2007.0,2301-56932,P,BX
MARRPETMD2,GRCA,2008.0,2301-56662,P,XR
MARRPETMD2,GRCA,2009.0,2301-56772,WX,YW
MARRPETMD2,GRCA,2012.0,2561-56823,G,BX
MARRPETMD2,GRCA,2012.0,2561-56825,XM,K
MARRPETMD2,GRCA,2013.0,2531-74562,KW,X
MARRPETMD2,GRCA,2015.0,2531-90290,O,YX
MARRPETMD2,GRCA,2015.0,2531-90291,KX,M
MARRPETMD2,GRCA,2015.0,2531-74598,XR,B
MARRPETMD2,GRCA,2015.0,2531-74599,X,MW
MARRPETMD2,GRCA,2015.0,2531-74600,XW,O
MARRPETMD2,GRCA,2016.0,2651-47694,MW,X
MARRPETMD2,GRCA,2016.0,2651-47695,RY,X
MARRPETMD2,GRCA,2016.0,2651-47696,BX,B
MARRPETMD2,HOWR,2009.0,2590-82641,X,BG
MARRPETMD2,HOWR,2010.0,2590-83137,PY,X
MARRPETMD2,HOWR,2010.0,2590-83139,P,XM
MARRPETMD2,HOWR,2010.0,2590-83138,B,RX
MARRPETMD2,HOWR,2012.0,2690-08474,MX,Y
MARRPETMD2,HOWR,2013.0,2660-75746,R,YX
MARRPETMD2,HOWR,2013.0,2660-75748,K,GX
MARRPETMD2,HOWR,2014.0,2710-54349,X,BY
MARRPETMD2,HOWR,2014.0,2710-54350,OG,X
MARRPETMD2,HOWR,2014.0,2710-54351,X,RG
MARRPETMD2,HOWR,2015.0,2690-96083,X,KB
MARRPETMD2,HOWR,2015.0,2690-96084,Y,XG
MARRPETMD2,HOWR,2016.0,2750-44565,RM,X
MARRPETMD2,NOCA,2015.0,2651-47623,B,KX
MARRPETMD2,SOSP,2008.0,2341-29607,Y,PX
MARRPETMD2,SOSP,2008.0,2341-29608,UNK,UNK
MARRPETMD2,SOSP,2009.0,2441-15046,XP,Y
MARRPETMD2,SOSP,2010.0,2441-96413,XG,M
MARRPETMD2,SOSP,2012.0,2571-90109,G,XG
MARRPETMD2,SOSP,2014.0,2571-89948,X,BR
MARRPETMD2,SOSP,2016.0,2711-77022,X,-
MARTJUAMA1,AMRO,2016.0,1212-27631,O,XB
MARTJUAMA1,AMRO,2016.0,1212-27632,YG,X
MARTJUAMA1,AMRO,2016.0,1212-27633,WR,X
MARTJUAMA1,AMRO,2016.0,1212-27634,MX,K
MARTJUAMA1,CARW,2016.0,2571-83092,GX,W
MARTJUAMA1,GRCA,2012.0,1891-11013,BM,X
MARTJUAMA1,GRCA,2012.0,1891-11014,W,YX
MARTJUAMA1,GRCA,2012.0,1891-11012,YM,X
MARTJUAMA1,GRCA,2013.0,1891-11053,GO,X
MARTJUAMA1,GRCA,2015.0,2651-43254,PM,X
MARTJUAMA1,GRCA,2015.0,2651-43253,WX,R
MARTJUAMA1,GRCA,2016.0,2651-43399,XE,O
MARTJUAMA1,GRCA,2016.0,2651-43400,NY,X
MARTJUAMA1,NOCA,2012.0,1891-11015,W,MX
MASIADRMD1,NOCA,2e3,791-17737,X,OO
MASORICMD1,CACH,2001.0,820-94599,OX,Y
MASORICMD1,CACH,2001.0,820-94600,XM,K
MASORICMD1,CACH,2003.0,2350-07605,WX,Y
MASORICMD1,CACH,2004.0,1950-50470,G,XB
MASORICMD1,CARW,2001.0,1141-05783,R,XB
MASORICMD1,CARW,2001.0,1141-05784,WX,Y
MASORICMD1,CARW,2003.0,1901-24604,K,RX
MASORICMD1,NOCA,2001.0,791-17026,X,OY
MASORICMD1,SOSP,2001.0,1141-05785,X,WR
MATHLYNMA1,BCCH,2015.0,2750-35131,X,KW
MATHLYNMA1,BCCH,2015.0,2750-35130,XR,Y
MATHLYNMA1,BCCH,2015.0,2750-35132,G,BX
MATHLYNMA1,BCCH,2016.0,2780-93321,XN,O
MATHLYNMA1,BCCH,2016.0,2780-93322,YX,E
MATHLYNMA1,BCCH,2016.0,2780-93323,EX,R
MATHLYNMA1,GRCA,2016.0,2651-65633,X,BN
MATHLYNMA1,GRCA,2016.0,2651-65634,Y,EX
MATHLYNMA1,NOCA,2015.0,2651-43300,XG,O
MATHLYNMA1,NOCA,2015.0,2651-17178,XW,B
MATHLYNMA1,SOSP,2016.0,2571-83212,BB,X
MATHLYNMA1,SOSP,2016.0,2571-83213,WR,X
MATHLYNMA1,SOSP,2016.0,2571-83214,KX,G
MATISHAPA1,AMGO,2014.0,2690-96103,X,-
MATISHAPA1,AMGO,2014.0,2690-96104,X,-
MATISHAPA1,AMGO,2014.0,2690-96105,X,-
MATISHAPA1,AMRO,2015.0,1352-46387,BP,X
MATISHAPA1,AMRO,2015.0,1352-46388,O,OX
MATISHAPA1,AMRO,2015.0,1352-46389,R,XG
MATISHAPA1,AMRO,2015.0,1352-46390,O,BX
MATISHAPA1,AMRO,2016.0,1352-46021,X,-
MATISHAPA1,AMRO,2016.0,1352-46022,X,-
MATISHAPA1,AMRO,2016.0,1352-46023,X,BW
MATISHAPA1,AMRO,2016.0,1352-46024,X,-
MATISHAPA1,AMRO,2016.0,1352-46025,GX,G
MATISHAPA1,AMRO,2016.0,1352-46026,X,-
MATISHAPA1,AMRO,2016.0,1352-46027,Y,X
MATISHAPA1,CACH,2014.0,2690-96102,X,WY
MATISHAPA1,CACH,2015.0,2430-14749,KX,B
MATISHAPA1,CARW,2015.0,2711-77438,GX,O
MATISHAPA1,CARW,2015.0,2711-77439,W,GX
MATISHAPA1,CARW,2016.0,4501-87569,BX,-
MATISHAPA1,CARW,2016.0,4501-87570,X,O
MATISHAPA1,CHSP,2014.0,2690-96101,X,-
MATISHAPA1,CHSP,2014.0,2690-96106,X,-
MATISHAPA1,DOWO,2014.0,2541-40502,X,-
MATISHAPA1,DOWO,2014.0,2541-40506,X,-
MATISHAPA1,DOWO,2014.0,2541-40509,X,-
MATISHAPA1,NOCA,2014.0,2641-97001,X,GB
MATISHAPA1,NOCA,2015.0,1781-50474,OX,Y
MATISHAPA1,NOCA,2015.0,1781-50475,OY,X
MATISHAPA1,RWBL,2014.0,1232-87960,X,-
MATISHAPA1,SOSP,2015.0,2711-77436,OX,K
MATISHAPA1,SOSP,2015.0,2711-77437,X,OR
MATISHAPA1,SOSP,2016.0,4501-87577,PP,PX
MATISHAPA1,SOSP,2016.0,4501-87571,MM,YX
MATISHAPA1,SOSP,2016.0,4501-87575,X,-
MATISHAPA1,TUTI,2014.0,2541-40501,X,-
MATISHAPA1,TUTI,2014.0,2541-40504,X,-
MATISHAPA1,TUTI,2014.0,2541-40508,X,-
MATISHAPA1,TUTI,2014.0,2541-40510,X,-
MATISHAPA1,WBNU,2014.0,2541-40503,X,-
MATISHAPA1,WBNU,2014.0,2541-40505,X,-
MATISHAPA1,WBNU,2014.0,2541-40507,X,-
MATISHAPA1,WBNU,2015.0,2541-40505,X,-
MATUKEVMA1,AMRO,2015.0,1352-63558,XY,W
MATUKEVMA1,BCCH,2013.0,2540-94526,XG,G
MATUKEVMA1,BCCH,2013.0,2540-94527,XO,W
MATUKEVMA1,BCCH,2013.0,2540-94524,BX,Y
MATUKEVMA1,BCCH,2013.0,2540-94525,GM,X
MATUKEVMA1,BCCH,2013.0,2540-94523,RW,X
MATUKEVMA1,BCCH,2013.0,2540-94528,YX,O
MATUKEVMA1,BCCH,2015.0,2720-99681,O,OX
MATUKEVMA1,BCCH,2015.0,2720-99682,WX,Y
MATUKEVMA1,BCCH,2015.0,2720-99680,YG,X
MATUKEVMA1,BCCH,2016.0,2780-14667,R,NX
MATUKEVMA1,BCCH,2016.0,2780-14668,X,EB
MATUKEVMA1,CARW,2014.0,2691-06121,X,WY
MATUKEVMA1,CARW,2015.0,2571-83130,XM,R
MATUKEVMA1,GRCA,2013.0,1891-11066,XM,Y
MATUKEVMA1,GRCA,2014.0,2641-85624,W,XR
MATUKEVMA1,HOWR,2013.0,2540-94520,X,OY
MATUKEVMA1,HOWR,2013.0,2540-94521,MX,M
MATUKEVMA1,HOWR,2013.0,2540-94522,R,XR
MATUKEVMA1,HOWR,2016.0,2780-14664,XB,W
MATUKEVMA1,HOWR,2016.0,2780-14665,XK,K
MATUKEVMA1,HOWR,2016.0,2780-14666,X,YR
MATUKEVMA1,NOCA,2014.0,2641-85623,R,XK
MATUKEVMA1,NOCA,2016.0,2651-43386,B,GX
MAYECINGA1,CACH,2014.0,2710-53732,M,XG
MAYECINGA1,CACH,2014.0,2710-53733,O,WX
MAYECINGA1,CARW,2014.0,2661-07937,YM,X
MAYECINGA1,CARW,2014.0,2661-07939,XO,B
MAYECINGA1,CARW,2014.0,2661-07740,X,OK
MAYECINGA1,GRCA,2014.0,2641-63328,OO,X
MAYECINGA1,HOWR,2014.0,2710-53731,X,RR
MAYECINGA1,NOCA,2014.0,2641-63329,X,MB
MAYECINGA1,NOCA,2014.0,2641-63330,XY,G
MAYECINGA1,NOCA,2014.0,2641-63331,RG,X
MAYECINGA1,TUTI,2014.0,2661-07936,G,YX
MAYECINGA1,TUTI,2014.0,2661-07938,O,XM
MAYECINGA1,TUTI,2014.0,2661-07740,GG,X
MAYECINGA2,CACH,2015.0,2750-41606,X,MO
MAYECINGA2,CACH,2015.0,2750-41607,B,GX
MAYECINGA2,CACH,2015.0,2750-41608,YB,X
MAYECINGA2,NOCA,2015.0,2651-47395,MW,X
MAYOAMAGA1,CARW,2014.0,2661-31807,KG,X
MAYOAMAGA1,CARW,2014.0,2661-31808,Y,XY
MAYOAMAGA1,NOCA,2014.0,2421-11301,R,WX
MAZUJENMD1,AMRO,2015.0,1272-42486,BP,X
MAZUJENMD1,CACH,2009.0,2590-82559,X,RB
MAZUJENMD1,CACH,2010.0,2590-83146,B,XB
MAZUJENMD1,CACH,2010.0,2590-83147,OY,X
MAZUJENMD1,CACH,2010.0,2590-83148,MX,M
MAZUJENMD1,CACH,2012.0,2590-83098,G,XY
MAZUJENMD1,CACH,2014.0,2710-54326,PW,X
MAZUJENMD1,CACH,2014.0,2710-54328,YK,X
MAZUJENMD1,CACH,2014.0,2710-54329,X,MK
MAZUJENMD1,CACH,2014.0,2710-54327,X,GO
MAZUJENMD1,CACH,2015.0,2710-53773,RX,W
MAZUJENMD1,CACH,2016.0,266067612,RP,X
MAZUJENMD1,CACH,2016.0,266067611,X,WG
MAZUJENMD1,CACH,2016.0,266067613,XR,O
MAZUJENMD1,CARW,2007.0,2281-69232,X,YR
MAZUJENMD1,CARW,2008.0,2281-69481,X,BM
MAZUJENMD1,CARW,2008.0,2281-69482,GX,O
MAZUJENMD1,CARW,2010.0,2441-96419,X,KB
MAZUJENMD1,CARW,2010.0,2441-96420,X,WG
MAZUJENMD1,CARW,2012.0,2441-14177,PW,X
MAZUJENMD1,CARW,2012.0,2441-14178,XO,M
MAZUJENMD1,CARW,2014.0,2441-96392,RM,X
MAZUJENMD1,CARW,2014.0,2441-96393,X,GP
MAZUJENMD1,CARW,2015.0,2661-31862,R,GX
MAZUJENMD1,CARW,2015.0,2661-31863,X,BO
MAZUJENMD1,CARW,2016.0,274154402,X,YY
MAZUJENMD1,CARW,2016.0,274154403,X,BB
MAZUJENMD1,GRCA,2009.0,2411-37287,WX,O
MAZUJENMD1,GRCA,2010.0,2421-11747,MX,R
MAZUJENMD1,GRCA,2010.0,2421-11750,X,OB
MAZUJENMD1,GRCA,2012.0,2421-34660,GR,X
MAZUJENMD1,GRCA,2012.0,2421-34661,O,KX
MAZUJENMD1,GRCA,2013.0,2641-63681,YX,Y
MAZUJENMD1,GRCA,2014.0,2641-63832,X,PM
MAZUJENMD1,GRCA,2014.0,2641-63833,RG,X
MAZUJENMD1,GRCA,2015.0,2421-11345,PR,X
MAZUJENMD1,HOWR,2010.0,2590-83143,M,XG
MAZUJENMD1,HOWR,2010.0,2590-83144,R,BX
MAZUJENMD1,HOWR,2010.0,2590-83145,P,XR
MAZUJENMD1,HOWR,2012.0,2590-83097,XB,M
MAZUJENMD1,HOWR,2014.0,2710-54325,X,OY
MAZUJENMD1,HOWR,2014.0,2710-54330,RB,X
MAZUJENMD1,NOCA,2008.0,2301-56624,BX,R
MAZUJENMD1,NOCA,2009.0,2411-37288,X,KY
MAZUJENMD1,NOCA,2010.0,2421-11749,MX,O
MAZUJENMD1,NOCA,2010.0,2421-11748,RW,X
MAZUJENMD1,NOCA,2012.0,2421-34662,KR,X
MAZUJENMD1,TUTI,2016.0,247154404,GP,X
MCAUTEDPA1,AMRO,2015.0,1352-46379,XY,P
MCAUTEDPA1,CACH,2015.0,2750-64103,G,OX
MCAUTEDPA1,CARW,2015.0,2711-77420,OB,X
MCAUTEDPA1,GRCA,2015.0,1781-50453,-,OX
MCAUTEDPA1,GRCA,2015.0,1781-50454,-,WX
MCAUTEDPA1,GRCA,2015.0,1781-50455,R,XB
MCAUTEDPA1,GRCA,2015.0,1781-50456,Y,BX
MCAUTEDPA1,LOWA,2015.0,2401-30841,X,-
MCAUTEDPA1,SOSP,2015.0,2711-77418,-,MX
MCAUTEDPA1,SOSP,2015.0,2711-77419,OM,X
MCAUTEDPA1,SOSP,2015.0,2711-77421,RO,X
MCCAANNGA1,AMRO,2015.0,1352-27700,R,OX
MCCAANNGA1,CACH,2015.0,2750-41710,O,BX
MCCAANNGA1,CACH,2015.0,2750-41708,X,MG
MCCAANNGA1,CACH,2016.0,2730-24978,YR,X
MCCAANNGA1,CARW,2014.0,2661-07991,R,OX
MCCAANNGA1,CARW,2014.0,2661-07992,MX,O
MCCAANNGA1,CARW,2014.0,2661-07993,O,OX
MCCAANNGA1,CARW,2014.0,2661-07994,G,YX
MCCAANNGA1,CARW,2014.0,2661-07995,B,XM
MCCAANNGA1,HOWR,2015.0,2750-41711,W,YX
MCCAANNGA1,NOCA,2014.0,2641-63379,BX,R
MCCAANNGA1,NOCA,2016.0,2701-39040,M,XY
MCCAANNGA1,SOSP,2016.0,2711-58048,W,XR
MCCAANNGA1,TUTI,2014.0,2661-07996,X,MB
MCCAANNGA1,TUTI,2014.0,2661-07997,RK,X
MCCAANNGA1,TUTI,2015.0,2711-54726,R,OX
MCCAANNGA1,TUTI,2015.0,2711-54727,G,XY
MCCAANNGA1,TUTI,2015.0,2711-54728,XB,M
MCCAANNGA1,TUTI,2016.0,2711-58049,X,OO
MCCABARGA1,BRTH,2015.0,1352-27686,GX,M
MCCABARGA1,BRTH,2015.0,1352-27685,X,YO
MCCABARGA1,BRTH,2015.0,1352-27683,X,RB
MCCABARGA1,BRTH,2015.0,1352-27684,OR,X
MCCABARGA1,CACH,2015.0,2750-41727,BG,X
MCCABARGA1,CACH,2015.0,2750-41726,OR,X
MCCABARGA1,NOCA,2015.0,2651-47409,X,BO
MCCABARGA1,NOCA,2015.0,2651-47419,Y,XG
MCCABARGA1,SOSP,2015.0,2711-54750,G,XY
MCCABARGA1,TUTI,2015.0,2711-54747,RB,X
MCCABARGA1,TUTI,2015.0,2711-54748,K,XG
MCCABARGA1,TUTI,2015.0,2711-54749,XM,O
MCCAKEVMD1,AMRO,2010.0,1272-43124,P,PX
MCCAKEVMD1,CACH,2001.0,2250-24067,Y,XM
MCCAKEVMD1,CACH,2003.0,2250-24969,XB,G
MCCAKEVMD1,CACH,2005.0,2370-05680,R,XR
MCCAKEVMD1,CACH,2005.0,2370-05681,Y,OX
MCCAKEVMD1,CACH,2005.0,2370-05682,RX,W
MCCAKEVMD1,CACH,2008.0,2460-22723,MO,X
MCCAKEVMD1,CACH,2008.0,2460-22724,X,KY
MCCAKEVMD1,CACH,2009.0,2590-82225,WO,X
MCCAKEVMD1,CACH,2009.0,2590-82228,X,YY
MCCAKEVMD1,CACH,2010.0,2590-83156,BX,O
MCCAKEVMD1,CACH,2012.0,2590-82018,YX,G
MCCAKEVMD1,CACH,2015.0,2750-41376,P,XB
MCCAKEVMD1,CACH,2016.0,2750-64365,X,GW
MCCAKEVMD1,CARW,2009.0,2441-13729,YX,R
MCCAKEVMD1,CARW,2009.0,2441-13728,Y,MX
MCCAKEVMD1,CARW,2013.0,2441-96543,MG,X
MCCAKEVMD1,CARW,2014.0,2441-13871,W,XO
MCCAKEVMD1,CARW,2014.0,2441-13872,GX,G
MCCAKEVMD1,CARW,2014.0,2441-13873,X,KB
MCCAKEVMD1,CARW,2015.0,2711-77608,O,XR
MCCAKEVMD1,CARW,2016.0,2741-54642,XM,Y
MCCAKEVMD1,GRCA,2002.0,1801-09404,Y,YX
MCCAKEVMD1,GRCA,2004.0,1841-58880,XO,M
MCCAKEVMD1,GRCA,2005.0,1951-41299,OK,X
MCCAKEVMD1,GRCA,2008.0,2301-55926,PM,X
MCCAKEVMD1,GRCA,2009.0,2411-37145,O,PX
MCCAKEVMD1,GRCA,2009.0,2411-37146,R,XP
MCCAKEVMD1,GRCA,2010.0,2421-11755,X,KW
MCCAKEVMD1,GRCA,2013.0,2641-63652,X,RM
MCCAKEVMD1,GRCA,2013.0,2641-63653,OX,B
MCCAKEVMD1,GRCA,2013.0,2641-63656,Y,XM
MCCAKEVMD1,GRCA,2013.0,2641-63657,GR,X
MCCAKEVMD1,GRCA,2014.0,2421-12000,G,PX
MCCAKEVMD1,GRCA,2014.0,2421-11948,BP,X
MCCAKEVMD1,GRCA,2015.0,2651-56730,W,XP
MCCAKEVMD1,GRCA,2015.0,2651-56731,X,RY
MCCAKEVMD1,GRCA,2015.0,2651-56732,XW,W
MCCAKEVMD1,GRCA,2016.0,2651-51852,OM,X
MCCAKEVMD1,GRCA,2016.0,2651-51853,K,GX
MCCAKEVMD1,GRCA,2016.0,2651-51854,XY,RY
MCCAKEVMD1,GRCA,2016.0,2651-51855,GX,WW
MCCAKEVMD1,GRCA,2016.0,2651-51856,K,PX
MCCAKEVMD1,GRCA,2016.0,2651-51857,KR,XB
MCCAKEVMD1,GRCA,2016.0,2651-51858,WG,MX
MCCAKEVMD1,HOWR,2002.0,2250-24604,O,BX
MCCAKEVMD1,HOWR,2002.0,2250-24605,YX,G
MCCAKEVMD1,HOWR,2002.0,2250-24606,W,XR
MCCAKEVMD1,HOWR,2005.0,2370-05679,Y,MX
MCCAKEVMD1,HOWR,2008.0,2460-22722,Y,OX
MCCAKEVMD1,HOWR,2008.0,2460-22721,RR,X
MCCAKEVMD1,HOWR,2009.0,259-02229,WP,X
MCCAKEVMD1,HOWR,2009.0,2590-82226,P,PX
MCCAKEVMD1,HOWR,2009.0,2590-82227,PG,X
MCCAKEVMD1,HOWR,2010.0,2590-83157,XY,G
MCCAKEVMD1,HOWR,2010.0,2590-83158,MX,O
MCCAKEVMD1,HOWR,2012.0,2590-82016,WO,X
MCCAKEVMD1,HOWR,2012.0,2590-82017,RB,X
MCCAKEVMD1,HOWR,2013.0,25908-21812,RG,X
MCCAKEVMD1,HOWR,2016.0,2750-64364,XP,Y
MCCAKEVMD1,NOCA,2001.0,1751-51915,OG,X
MCCAKEVMD1,NOCA,2007.0,1951-41080,X,RR
MCCAKEVMD1,NOCA,2009.0,2411-37147,WX,P
MCCAKEVMD1,NOCA,2010.0,2421-11756,X,YM
MCCAKEVMD1,NOCA,2012.0,2421-34690,GX,G
MCCAKEVMD1,NOCA,2013.0,2641-63654,R,XW
MCCAKEVMD1,NOCA,2013.0,2641-63655,MB,X
MCCAKEVMD1,NOCA,2014.0,2641-63851,XO,P
MCCAKEVMD1,NOCA,2016.0,2651-51859,YX,G
MCCAKEVMD1,SOSP,2003.0,1811-58685,K,XR
MCCLEESPA1,CACH,2015.0,2430-14735,X,MM
MCCLEESPA1,CACH,2015.0,2430-14736,B,XR
MCCLEESPA1,CACH,2015.0,2430-14737,X,BK
MCCLEESPA1,CACH,2015.0,2430-14738,K,XK
MCCLEESPA1,EATO,2015.0,2531-74654,X,-
MCCLEESPA1,GRCA,2015.0,2531-74655,X,KY
MCCLEESPA1,SOSP,2015.0,2441-14821,KX,Y
MCCLEESPA1,SWTH,2015.0,2441-14818,X,-
MCCLEESPA1,TUTI,2015.0,2441-14819,X,-
MCCLEESPA1,WCSP,2015.0,2441-14820,X,-
MCCLEESPA1,WTSP,2015.0,2441-14822,X,-
MCCOCHRMD1,AMRO,2004.0,742-29797,XM,R
MCCOCHRMD1,AMRO,2008.0,1272-43009,BM,X
MCCOCHRMD1,AMRO,2015.0,1272-42497,PG,X
MCCOCHRMD1,CARW,2010.0,2441-96402,G,XW
MCCOCHRMD1,GRCA,2004.0,1841-58857,R,OX
MCCOCHRMD1,GRCA,2004.0,1841-58856,XM,M
MCCOCHRMD1,GRCA,2005.0,1951-41256,WX,O
MCCOCHRMD1,GRCA,2005.0,1951-41257,K,OX
MCCOCHRMD1,GRCA,2005.0,1951-41258,X,GK
MCCOCHRMD1,GRCA,2008.0,2301-56571,RX,P
MCCOCHRMD1,GRCA,2008.0,2301-56570,O,XP
MCCOCHRMD1,GRCA,2009.0,791-17211,GX,Y
MCCOCHRMD1,GRCA,2009.0,791-17212,WW,X
MCCOCHRMD1,GRCA,2009.0,791-17213,BB,X
MCCOCHRMD1,GRCA,2009.0,791-17214,BX,W
MCCOCHRMD1,GRCA,2009.0,791-17217,X,WB
MCCOCHRMD1,GRCA,2009.0,791-17216,BX,R
MCCOCHRMD1,GRCA,2010.0,2421-11703,X,OR
MCCOCHRMD1,GRCA,2010.0,2421-11704,X,YR
MCCOCHRMD1,GRCA,2010.0,2421-11705,BM,X
MCCOCHRMD1,GRCA,2010.0,2421-11706,OX,Y
MCCOCHRMD1,GRCA,2012.0,2421-34669,XO,O
MCCOCHRMD1,GRCA,2012.0,2421-34670,XY,K
MCCOCHRMD1,GRCA,2012.0,2421-34672,G,WX
MCCOCHRMD1,GRCA,2012.0,2421-34675,X,KB
MCCOCHRMD1,GRCA,2012.0,2421-34676,X,YG
MCCOCHRMD1,GRCA,2012.0,2421-34671,R,XM
MCCOCHRMD1,GRCA,2013.0,2641-63683,MW,X
MCCOCHRMD1,GRCA,2013.0,2641-63684,XG,P
MCCOCHRMD1,GRCA,2013.0,2641-63685,X,BG
MCCOCHRMD1,GRCA,2013.0,2641-63686,YP,X
MCCOCHRMD1,GRCA,2014.0,2641-63812,WR,X
MCCOCHRMD1,GRCA,2014.0,2641-63813,X,KY
MCCOCHRMD1,GRCA,2014.0,2641-63814,OY,X
MCCOCHRMD1,GRCA,2014.0,2641-63815,PM,X
MCCOCHRMD1,GRCA,2014.0,2641-63816,XK,W
MCCOCHRMD1,GRCA,2014.0,2641-63817,XM,M
MCCOCHRMD1,GRCA,2014.0,2641-63818,XG,G
MCCOCHRMD1,GRCA,2014.0,2641-63819,X,RB
MCCOCHRMD1,GRCA,2016.0,2651-56271,X,RP
MCCOCHRMD1,GRCA,2016.0,2651-56272,OX,WY
MCCOCHRMD1,GRCA,2016.0,2651-56273,WX,KR
MCCOCHRMD1,GRCA,2016.0,2651-56274,YO,BX
MCCOCHRMD1,GRCA,2016.0,2651-56275,PX,-
MCCOCHRMD1,GRCA,2016.0,2651-56276,KK,X
MCCOCHRMD1,GRCA,2016.0,2651-56277,W,PX
MCCOCHRMD1,HOWR,2009.0,2590-82448,XY,K
MCCOCHRMD1,HOWR,2010.0,2590-83113,XP,B
MCCOCHRMD1,HOWR,2010.0,2590-83114,PM,X
MCCOCHRMD1,HOWR,2012.0,2590-82001,X,OG
MCCOCHRMD1,HOWR,2013.0,2710-54001,G,RX
MCCOCHRMD1,HOWR,2014.0,2710-54321,OP,X
MCCOCHRMD1,HOWR,2014.0,2710-54322,X,RB
MCCOCHRMD1,HOWR,2016.0,2710-54290,X,Y
MCCOCHRMD1,HOWR,2016.0,2710-54291,R,MX
MCCOCHRMD1,NOCA,2001.0,1751-51926,X,YG
MCCOCHRMD1,NOCA,2004.0,1841-58854,XB,R
MCCOCHRMD1,NOCA,2009.0,791-17215,BR,X
MCCOCHRMD1,NOCA,2010.0,2421-11707,XO,G
MCCOCHRMD1,NOCA,2012.0,2421-34673,GK,X
MCCOCHRMD1,NOCA,2012.0,2421-34674,MX,B
MCCOCHRMD1,NOCA,2015.0,2421-11354,OR,X
MCCOCHRMD1,NOMO,2002.0,1801-09414,XW,R
MCCOCHRMD1,NOMO,2002.0,1801-09416,M,GX
MCCOCHRMD1,NOMO,2002.0,1801-09415,X,YB
MCCOCHRMD1,NOMO,2009.0,1292-64347,BW,X
MCCOCHRMD1,NOMO,2014.0,1352-46526,X,PY
MCCOCHRMD1,SOSP,2001.0,1141-05596,XW,R
MCCOCHRMD1,SOSP,2003.0,1811-58691,K,XG
MCCOCHRMD1,SOSP,2003.0,1811-58692,Y,XO
MCCOCHRMD1,SOSP,2003.0,1811-58693,MR,X
MCCOCHRMD1,SOSP,2008.0,2341-29306,XB,K
MCCOCHRMD1,SOSP,2009.0,2441-14153,X,RP
MCCOCHRMD1,SOSP,2009.0,2441-14154,W,PX
MCCOCHRMD1,SOSP,2010.0,2441-96401,XB,Y
MCCOCHRMD1,SOSP,2013.0,2441-96562,PO,X
MCCOCHRMD1,SOSP,2014.0,2441-96391,Y,RX
MCCODINNC1,CACH,2015.0,2180-92554,O,YX
MCCODINNC1,CACH,2016.0,2180-92516,XR,G
MCCODINNC1,CACH,2016.0,2180-92515,EO,X
MCCODINNC1,CARW,2015.0,2711-64151,X,YR
MCCODINNC1,CARW,2016.0,2711-64196,G,WX
MCCODINNC1,CARW,2016.0,2711-64197,R,BX
MCCODINNC1,HOWR,2015.0,2180-92553,B,MX
MCCODINNC1,SOSP,2015.0,2711-64151,R,OX
MCCODINNC1,SOSP,2015.0,2711-64152,G,XM
MCCOJOHMD1,AMRO,2002.0,1152-87417,K,YX
MCCOJOHMD1,AMRO,2008.0,742-29429,W,MX
MCCOJOHMD1,CACH,2e3,1920-85959,X,BK
MCCOJOHMD1,CACH,2005.0,2430-29227,X,GG
MCCOJOHMD1,CACH,2008.0,2540-62807,G,XW
MCCOJOHMD1,CARW,2001.0,1721-48516,B,YX
MCCOJOHMD1,CARW,2002.0,1811-58779,W,YX
MCCOJOHMD1,CARW,2002.0,1811-58780,GG,X
