siteID,dateVisit,observerVisit,participantEngagement,encounteredBirds,netHours,notesVisit
PATTPARMD1,2015-06-01,NA,NA,NA,NA,NA
MCGRERIPA1,2015-06-01,NA,NA,NA,NA,NA
ROSNEDWMA1,2015-06-01,NA,NA,NA,NA,NA
ANDEBRUPA1,2015-06-01,NA,NA,NA,NA,NA
HANDLINPA1,2015-06-01,NA,NA,NA,NA,NA
FULLPAMFL1,2015-06-01,NA,NA,NA,NA,NA
PRESPENFL1,2015-06-01,NA,NA,NA,NA,NA
HERRJAYFL1,2015-06-01,NA,NA,NA,NA,NA
DIMMDIAGA1,2015-06-02,NA,NA,NA,NA,NA
WILLMARGA1,2015-06-02,NA,NA,NA,NA,NA
FORESESMD1,2015-06-02,NA,NA,NA,NA,NA
HANSAMYNC1,2015-06-02,NA,NA,NA,NA,NA
STEMMSMA1,2015-06-02,NA,NA,NA,NA,NA
SORECLYNC1,2015-06-02,NA,NA,NA,NA,NA
MCAUTEDPA1,2015-06-02,NA,NA,NA,NA,NA
SCHLJOYPA1,2015-06-02,NA,NA,NA,NA,NA
MARRPETMD2,2015-06-02,NA,NA,NA,NA,NA
DAYLAUFL1,2015-06-02,NA,NA,NA,NA,NA
JOHNSCOGA1,2015-06-03,NA,NA,NA,NA,NA
PATTPARMD1,2015-06-03,NA,NA,NA,NA,NA
CASTTOMNC1,2015-06-03,NA,NA,NA,NA,NA
PRANSABMA1,2015-06-03,NA,NA,NA,NA,NA
FORDSUSMA1,2015-06-03,NA,NA,NA,NA,NA
BECIBARPA1,2015-06-03,NA,NA,NA,NA,NA
BERGANDPA1,2015-06-03,NA,NA,NA,NA,NA
BARTTARPA1,2015-06-03,NA,NA,NA,NA,NA
HALLGRAFL1,2015-06-03,NA,NA,NA,NA,NA
BAKEBONGA1,2015-06-04,NA,NA,NA,NA,NA
FUTCROBGA1,2015-06-04,NA,NA,NA,NA,NA
CAPITCSDC1,2015-06-04,NA,NA,NA,NA,NA
COLLJUDNC1,2015-06-04,NA,NA,NA,NA,NA
BURGRENNC1,2015-06-04,NA,NA,NA,NA,NA
TAMBJUDMA1,2015-06-04,NA,NA,NA,NA,NA
DAMIMARPA1,2015-06-04,NA,NA,NA,NA,NA
WOLFMELPA1,2015-06-04,NA,NA,NA,NA,NA
RIVEPATGA2,2015-06-05,NA,NA,NA,NA,NA
BINKJAMGA1,2015-06-05,NA,NA,NA,NA,NA
PATTPARMD1,2015-06-05,NA,NA,NA,NA,NA
JAKUSTEMA1,2015-06-05,NA,NA,NA,NA,NA
GAIEMELMA1,2015-06-05,NA,NA,NA,NA,NA
DURBLAUNC1,2015-06-05,NA,NA,NA,NA,NA
GALVLIBPA1,2015-06-05,NA,NA,NA,NA,NA
MADJDAVPA1,2015-06-05,NA,NA,NA,NA,NA
JOHNMIKNC1,2015-06-05,NA,NA,NA,NA,NA
MILLKARFL1,2015-06-05,NA,NA,NA,NA,NA
STEPMARGA1,2015-06-06,NA,NA,NA,NA,NA
COLSKATMD1,2015-06-06,NA,NA,NA,NA,NA
DELUBILMA1,2015-06-06,NA,NA,NA,NA,NA
WOUKKARNC1,2015-06-06,NA,NA,NA,NA,NA
BRADVALGA1,2015-06-06,NA,NA,NA,NA,NA
NAYLMICMD2,2015-06-06,NA,NA,NA,NA,NA
DICKSUSPA1,2015-06-06,NA,NA,NA,NA,NA
MCCABARGA1,2015-06-07,NA,NA,NA,NA,NA
KAMILEIVA1,2015-06-07,NA,NA,NA,NA,NA
WIDESTAPA1,2015-06-07,NA,NA,NA,NA,NA
GERWJOHNC1,2015-06-07,NA,NA,NA,NA,NA
VALLMEGMA1,2015-06-07,NA,NA,NA,NA,NA
TRAUPATVA2,2015-06-07,NA,NA,NA,NA,NA
FOYLDONPA1,2015-06-07,NA,NA,NA,NA,NA
HANDLINPA1,2015-06-07,NA,NA,NA,NA,NA
GRANIANFL1,2015-06-07,NA,NA,NA,NA,NA
KOWAELIFL1,2015-06-07,NA,NA,NA,NA,NA
SCHIMARMD1,2015-06-08,NA,NA,NA,NA,NA
JEWELIBMD1,2015-06-08,NA,NA,NA,NA,NA
WHEEJENNC1,2015-06-08,NA,NA,NA,NA,NA
SPRINRSMA1,2015-06-08,NA,NA,NA,NA,NA
CAUSSUSMD1,2015-06-08,NA,NA,NA,NA,NA
MOLIKARMD1,2015-06-08,NA,NA,NA,NA,NA
ALCACHLPA1,2015-06-08,NA,NA,NA,NA,NA
HALLJENMA1,2015-06-08,NA,NA,NA,NA,NA
BELMNIKGA1,2015-06-08,NA,NA,NA,NA,NA
HOUSEPREFL1,2015-06-08,NA,NA,NA,NA,NA
COOKGLOGA1,2015-06-09,NA,NA,NA,NA,NA
ODELVINMD2,2015-06-09,NA,NA,NA,NA,NA
YODELAUPA1,2015-06-09,NA,NA,NA,NA,NA
ZEPHPATMA1,2015-06-09,NA,NA,NA,NA,NA
MULLJOYVA1,2015-06-09,NA,NA,NA,NA,NA
KARALIZNC1,2015-06-09,NA,NA,NA,NA,NA
WILLCAINC1,2015-06-09,NA,NA,NA,NA,NA
GERBGIGPA1,2015-06-09,NA,NA,NA,NA,NA
DEMAMARPA1,2015-06-09,NA,NA,NA,NA,NA
GALLTERMD1,2015-06-09,NA,NA,NA,NA,NA
SARUANJGA1,2015-06-10,NA,NA,NA,NA,NA
STRAELEGA1,2015-06-10,NA,NA,NA,NA,NA
BANCRESDC1,2015-06-10,NA,NA,NA,NA,NA
MILLJOEMD1,2015-06-10,NA,NA,NA,NA,NA
WISECELMD1,2015-06-10,NA,NA,NA,NA,NA
AUSTCLANC1,2015-06-10,NA,NA,NA,NA,NA
SHEAMARMA1,2015-06-10,NA,NA,NA,NA,NA
MULLJOYVA1,2015-06-10,NA,NA,NA,NA,NA
GECACARVA1,2015-06-10,NA,NA,NA,NA,NA
MARTJUAMA1,2015-06-10,NA,NA,NA,NA,NA
VIDIJULPA1,2015-06-10,NA,NA,NA,NA,NA
NIKODONPA1,2015-06-10,NA,NA,NA,NA,NA
SIMPEDWNC1,2015-06-10,NA,NA,NA,NA,NA
PLACGIRFL1,2015-06-10,NA,NA,NA,NA,NA
JAMESESVA1,2015-06-11,NA,NA,NA,NA,NA
THERLARMA1,2015-06-11,NA,NA,NA,NA,NA
COTTVANNC1,2015-06-11,NA,NA,NA,NA,NA
CALLEVEMA1,2015-06-11,NA,NA,NA,NA,NA
HAUSJIMPA1,2015-06-11,NA,NA,NA,NA,NA
LIEBJUDMD1,2015-06-11,NA,NA,NA,NA,NA
BROANANNC1,2015-06-11,NA,NA,NA,NA,NA
STACTIMPA1,2015-06-11,NA,NA,NA,NA,NA
HOUSJONGA1,2015-06-12,NA,NA,NA,NA,NA
BLANBETMD1,2015-06-12,NA,NA,NA,NA,NA
LATHJANMA1,2015-06-12,NA,NA,NA,NA,NA
MINNJEAPA1,2015-06-12,NA,NA,NA,NA,NA
MATISHAPA1,2015-06-12,NA,NA,NA,NA,NA
MARRPETMD2,2015-06-12,NA,NA,NA,NA,NA
CHURCARFL1,2015-06-12,NA,NA,NA,NA,NA
WILLRAJMD1,2015-06-13,NA,NA,NA,NA,NA
ALBEJOAPA1,2015-06-13,NA,NA,NA,NA,NA
WILLAMBNC1,2015-06-13,NA,NA,NA,NA,NA
PAGEALLMA1,2015-06-13,NA,NA,NA,NA,NA
MEGOPATMD2,2015-06-13,NA,NA,NA,NA,NA
MERIMARMA1,2015-06-13,NA,NA,NA,NA,NA
MOSMCARMD1,2015-06-13,NA,NA,NA,NA,NA
SANFTIFNC1,2015-06-13,NA,NA,NA,NA,NA
DONLEDPA1,2015-06-13,NA,NA,NA,NA,NA
MANEXXXFL1,2015-06-13,NA,NA,NA,NA,NA
DUKTJOHGA1,2015-06-14,NA,NA,NA,NA,NA
LATTSTEPA1,2015-06-14,NA,NA,NA,NA,NA
AMANDRUPA1,2015-06-14,NA,NA,NA,NA,NA
TOSCPAMMA1,2015-06-14,NA,NA,NA,NA,NA
WILDSIEMA1,2015-06-14,NA,NA,NA,NA,NA
HANDLINPA1,2015-06-14,NA,NA,NA,NA,NA
ROSETRANC1,2015-06-14,NA,NA,NA,NA,NA
BAILEESVA1,2015-06-15,NA,NA,NA,NA,NA
MCCODINNC1,2015-06-15,NA,NA,NA,NA,NA
BACHMARNC1,2015-06-15,NA,NA,NA,NA,NA
RAUNERIMD2,2015-06-15,NA,NA,NA,NA,NA
WEISDONPA1,2015-06-15,NA,NA,NA,NA,NA
KOTCMELGA1,2015-06-16,NA,NA,NA,NA,NA
BOONGREMD1,2015-06-16,NA,NA,NA,NA,NA
HENRJAYNC1,2015-06-16,NA,NA,NA,NA,NA
RYBAELAMA1,2015-06-16,NA,NA,NA,NA,NA
CLARBRYMA1,2015-06-16,NA,NA,NA,NA,NA
ONTAHOUDC1,2015-06-16,NA,NA,NA,NA,NA
MCDOELIVA1,2015-06-16,NA,NA,NA,NA,NA
BAERMIKPA1,2015-06-16,NA,NA,NA,NA,NA
WISSDAMPA1,2015-06-16,NA,NA,NA,NA,NA
BRUNKIMPA1,2015-06-16,NA,NA,NA,NA,NA
HOSTMARFL1,2015-06-16,NA,NA,NA,NA,NA
DAVICARGA1,2015-06-17,NA,NA,NA,NA,NA
SINIKRIMA1,2015-06-17,NA,NA,NA,NA,NA
LANETARNC1,2015-06-17,NA,NA,NA,NA,NA
DOYLPHIMA1,2015-06-17,NA,NA,NA,NA,NA
WINSEMIGA1,2015-06-17,NA,NA,NA,NA,NA
PHILJIMPA1,2015-06-17,NA,NA,NA,NA,NA
TATEJUAMD1,2015-06-17,NA,NA,NA,NA,NA
RYLAJANGA1,2015-06-18,NA,NA,NA,NA,NA
BEALTOMMD1,2015-06-18,NA,NA,NA,NA,NA
KOSAMICPA1,2015-06-18,NA,NA,NA,NA,NA
ZIMMBOBMA1,2015-06-18,NA,NA,NA,NA,NA
KNIGSALVA1,2015-06-18,NA,NA,NA,NA,NA
BAUGSHEVA1,2015-06-18,NA,NA,NA,NA,NA
KINGDAVMA1,2015-06-18,NA,NA,NA,NA,NA
MCGEMANPA1,2015-06-18,NA,NA,NA,NA,NA
BARBJERMD1,2015-06-18,NA,NA,NA,NA,NA
PRITANGGA1,2015-06-18,NA,NA,NA,NA,NA
SOLOJACPA1,2015-06-18,NA,NA,NA,NA,NA
KRATANDFL1,2015-06-18,NA,NA,NA,NA,NA
DALEELIMD1,2015-06-19,NA,NA,NA,NA,NA
MILLLORVA1,2015-06-19,NA,NA,NA,NA,NA
BROWANNMD1,2015-06-19,NA,NA,NA,NA,NA
MURPELEMA1,2015-06-19,NA,NA,NA,NA,NA
SPEAMARNC1,2015-06-19,NA,NA,NA,NA,NA
CUSHAMYPA1,2015-06-19,NA,NA,NA,NA,NA
BARBJERMD1,2015-06-19,NA,NA,NA,NA,NA
VASAJODPA1,2015-06-19,NA,NA,NA,NA,NA
TALEKELGA1,2015-06-19,NA,NA,NA,NA,NA
FREYFREMD1,2015-06-19,NA,NA,NA,NA,NA
HASHTAMPA1,2015-06-19,NA,NA,NA,NA,NA
CIBUJEAFL1,2015-06-19,NA,NA,NA,NA,NA
GOCHJOAMD1,2015-06-20,NA,NA,NA,NA,NA
PRAIRIDNC1,2015-06-20,NA,NA,NA,NA,NA
MATUKEVMA1,2015-06-20,NA,NA,NA,NA,NA
PHARAIMMD1,2015-06-20,NA,NA,NA,NA,NA
LANDCELVA1,2015-06-20,NA,NA,NA,NA,NA
BURNNIKMA1,2015-06-20,NA,NA,NA,NA,NA
BILLPAIDC1,2015-06-20,NA,NA,NA,NA,NA
PAPICHRPA1,2015-06-20,NA,NA,NA,NA,NA
FARRAMYPA1,2015-06-20,NA,NA,NA,NA,NA
DOYLJAMFL1,2015-06-20,NA,NA,NA,NA,NA
KALIELINC1,2015-06-21,NA,NA,NA,NA,NA
STUECHRVA2,2015-06-21,NA,NA,NA,NA,NA
PFENCHIPA1,2015-06-21,NA,NA,NA,NA,NA
RALSJIMPA1,2015-06-21,NA,NA,NA,NA,NA
NATUAREFL1,2015-06-21,NA,NA,NA,NA,NA
NEWBCARVA1,2015-06-22,NA,NA,NA,NA,NA
KOCHDONPA1,2015-06-22,NA,NA,NA,NA,NA
KANEEVANC1,2015-06-22,NA,NA,NA,NA,NA
BROWANNDC1,2015-06-22,NA,NA,NA,NA,NA
BOUDLYNMA1,2015-06-22,NA,NA,NA,NA,NA
WILELINMD1,2015-06-22,NA,NA,NA,NA,NA
PERRCHRMD1,2015-06-22,NA,NA,NA,NA,NA
HOGAMELGA1,2015-06-22,NA,NA,NA,NA,NA
GRANIANFL1,2015-06-22,NA,NA,NA,NA,NA
MCCOWALFL1,2015-06-22,NA,NA,NA,NA,NA
JONEFAIGA1,2015-06-23,NA,NA,NA,NA,NA
HOROBONVA1,2015-06-23,NA,NA,NA,NA,NA
MOORMATPA1,2015-06-23,NA,NA,NA,NA,NA
MEADRUTNC1,2015-06-23,NA,NA,NA,NA,NA
WIRZCARMA1,2015-06-23,NA,NA,NA,NA,NA
LAMBJANMA1,2015-06-23,NA,NA,NA,NA,NA
LANGANKVA1,2015-06-23,NA,NA,NA,NA,NA
SKRALOUNC1,2015-06-23,NA,NA,NA,NA,NA
CASACORPA1,2015-06-23,NA,NA,NA,NA,NA
WILLTERMD1,2015-06-23,NA,NA,NA,NA,NA
TATEJUAMD1,2015-06-23,NA,NA,NA,NA,NA
LOWRSTEFL1,2015-06-23,NA,NA,NA,NA,NA
LANTTOMGA1,2015-06-24,NA,NA,NA,NA,NA
ZARYPEGGA1,2015-06-24,NA,NA,NA,NA,NA
GARDVALMD1,2015-06-24,NA,NA,NA,NA,NA
KNIGKENNC1,2015-06-24,NA,NA,NA,NA,NA
PENNGRANC1,2015-06-24,NA,NA,NA,NA,NA
CONZBRIMA1,2015-06-24,NA,NA,NA,NA,NA
DONOLORDC2,2015-06-24,NA,NA,NA,NA,NA
TOUCWENMA1,2015-06-24,NA,NA,NA,NA,NA
FISHFERVA1,2015-06-24,NA,NA,NA,NA,NA
ELINEDPA1,2015-06-24,NA,NA,NA,NA,NA
PADORAMVA1,2015-06-24,NA,NA,NA,NA,NA
MCCAKEVMD1,2015-06-24,NA,NA,NA,NA,NA
RIGAMARPA1,2015-06-24,NA,NA,NA,NA,NA
JOHNJUDPA1,2015-06-24,NA,NA,NA,NA,NA
ROBISCOFL1,2015-06-24,NA,NA,NA,NA,NA
DISALINGA1,2015-06-25,NA,NA,NA,NA,NA
LEEDONGA1,2015-06-25,NA,NA,NA,NA,NA
JEWELIBMD1,2015-06-25,NA,NA,NA,NA,NA
WOLFMARNC1,2015-06-25,NA,NA,NA,NA,NA
GOMEKARMD1,2015-06-25,NA,NA,NA,NA,NA
GRIFRACMA1,2015-06-25,NA,NA,NA,NA,NA
WILDANNVA2,2015-06-25,NA,NA,NA,NA,NA
MALLTANPA1,2015-06-25,NA,NA,NA,NA,NA
JEFFMARPA1,2015-06-25,NA,NA,NA,NA,NA
BEARJUSGA1,2015-06-26,NA,NA,NA,NA,NA
PROCSONGA1,2015-06-26,NA,NA,NA,NA,NA
GAETHEAMD1,2015-06-26,NA,NA,NA,NA,NA
CAMPSUSNC1,2015-06-26,NA,NA,NA,NA,NA
BYERHEAPA1,2015-06-26,NA,NA,NA,NA,NA
FARYSIMMD1,2015-06-26,NA,NA,NA,NA,NA
EGANMARMD1,2015-06-26,NA,NA,NA,NA,NA
SADLCHRPA1,2015-06-26,NA,NA,NA,NA,NA
MEALRYAPA1,2015-06-26,NA,NA,NA,NA,NA
MURPMICGA1,2015-06-27,NA,NA,NA,NA,NA
KEYESUSMD1,2015-06-27,NA,NA,NA,NA,NA
SHERALEMA1,2015-06-27,NA,NA,NA,NA,NA
BALDARTPA1,2015-06-27,NA,NA,NA,NA,NA
MCCRSARNC1,2015-06-27,NA,NA,NA,NA,NA
BRIGKIMMD1,2015-06-28,NA,NA,NA,NA,NA
KEYESUSMD1,2015-06-28,NA,NA,NA,NA,NA
YOUNKIMVA1,2015-06-28,NA,NA,NA,NA,NA
CARTJOYGA1,2015-06-28,NA,NA,NA,NA,NA
PIACRICPA1,2015-06-28,NA,NA,NA,NA,NA
POINANNPA1,2015-06-28,NA,NA,NA,NA,NA
SINGDADMD1,2015-06-29,NA,NA,NA,NA,NA
ARNDKARPA1,2015-06-29,NA,NA,NA,NA,NA
HAGACOUNC1,2015-06-29,NA,NA,NA,NA,NA
ROBELINNC1,2015-06-29,NA,NA,NA,NA,NA
WEBERCAMA1,2015-06-29,NA,NA,NA,NA,NA
BILLPAIDC1,2015-06-29,NA,NA,NA,NA,NA
WIKACORMD1,2015-06-29,NA,NA,NA,NA,NA
LENTTERGA1,2015-06-30,NA,NA,NA,NA,NA
KOBEDANPA1,2015-06-30,NA,NA,NA,NA,NA
ROMANICMA1,2015-06-30,NA,NA,NA,NA,NA
GERYERIMD1,2015-06-30,NA,NA,NA,NA,NA
DOWDMIRNC1,2015-06-30,NA,NA,NA,NA,NA
CANCYOLMA1,2015-06-30,NA,NA,NA,NA,NA
ZAMBTRAMD1,2015-06-30,NA,NA,NA,NA,NA
EDWALINGA1,2015-06-30,NA,NA,NA,NA,NA
STALJUDPA1,2015-06-30,NA,NA,NA,NA,NA
RUDDLINNC1,2015-06-30,NA,NA,NA,NA,NA
PLACGIRFL1,2015-06-30,NA,NA,NA,NA,NA
NZPEDZODC1,2015-07-01,NA,NA,NA,NA,NA
CORBAMYNC1,2015-07-01,NA,NA,NA,NA,NA
SPLAMARMA1,2015-07-01,NA,NA,NA,NA,NA
MCMAANDMA1,2015-07-01,NA,NA,NA,NA,NA
CAMPGLOMD1,2015-07-01,NA,NA,NA,NA,NA
ECKLJULPA1,2015-07-01,NA,NA,NA,NA,NA
MARIJAYGA1,2015-07-01,NA,NA,NA,NA,NA
SALITYLNC1,2015-07-01,NA,NA,NA,NA,NA
FLAMSCOFL1,2015-07-01,NA,NA,NA,NA,NA
BERNKENPA1,2015-07-02,NA,NA,NA,NA,NA
DAVIKELVA1,2015-07-02,NA,NA,NA,NA,NA
JOHAHEAMA1,2015-07-02,NA,NA,NA,NA,NA
WARRPAIMA1,2015-07-02,NA,NA,NA,NA,NA
GLORPETNC1,2015-07-02,NA,NA,NA,NA,NA
SOLOJACPA1,2015-07-02,NA,NA,NA,NA,NA
VASAJODPA1,2015-07-02,NA,NA,NA,NA,NA
HORNMARGA1,2015-07-03,NA,NA,NA,NA,NA
CAHAGABMD1,2015-07-03,NA,NA,NA,NA,NA
MCKICAIMA1,2015-07-03,NA,NA,NA,NA,NA
HARVJILPA1,2015-07-03,NA,NA,NA,NA,NA
KELLERIPA1,2015-07-03,NA,NA,NA,NA,NA
VASAJODPA1,2015-07-03,NA,NA,NA,NA,NA
FERNKARNC1,2015-07-03,NA,NA,NA,NA,NA
MORRDOUPA1,2015-07-03,NA,NA,NA,NA,NA
PATTMYRPA1,2015-07-03,NA,NA,NA,NA,NA
HUNTDAVMD2,2015-07-03,NA,NA,NA,NA,NA
GUARMARPA1,2015-07-04,NA,NA,NA,NA,NA
BIREROYPA1,2015-07-04,NA,NA,NA,NA,NA
MCKICAIMA1,2015-07-04,NA,NA,NA,NA,NA
HANDLINPA1,2015-07-04,NA,NA,NA,NA,NA
WOLFKARDC1,2015-07-05,NA,NA,NA,NA,NA
WILKAMYPA1,2015-07-05,NA,NA,NA,NA,NA
BOREJOYPA1,2015-07-05,NA,NA,NA,NA,NA
DAVIJENGA1,2015-07-06,NA,NA,NA,NA,NA
MISSEDDC1,2015-07-06,NA,NA,NA,NA,NA
MILLJOEMD1,2015-07-06,NA,NA,NA,NA,NA
WILLTINVA1,2015-07-06,NA,NA,NA,NA,NA
CHARANDMA1,2015-07-06,NA,NA,NA,NA,NA
BUISNORVA1,2015-07-06,NA,NA,NA,NA,NA
BOZESARPA1,2015-07-06,NA,NA,NA,NA,NA
CAMPROSMD1,2015-07-06,NA,NA,NA,NA,NA
LEONTESDC1,2015-07-07,NA,NA,NA,NA,NA
BEVIPETPA1,2015-07-07,NA,NA,NA,NA,NA
STEPJANMA1,2015-07-07,NA,NA,NA,NA,NA
JORGJANMA1,2015-07-07,NA,NA,NA,NA,NA
GURTMARPA1,2015-07-07,NA,NA,NA,NA,NA
SWALDAWGA1,2015-07-07,NA,NA,NA,NA,NA
GREERITGA1,2015-07-08,NA,NA,NA,NA,NA
GIRAANGMD1,2015-07-08,NA,NA,NA,NA,NA
SPRINBGMA1,2015-07-08,NA,NA,NA,NA,NA
CASEWENMA1,2015-07-08,NA,NA,NA,NA,NA
MUTRCYNVA2,2015-07-08,NA,NA,NA,NA,NA
VONGJENMD1,2015-07-08,NA,NA,NA,NA,NA
BARTTARPA1,2015-07-08,NA,NA,NA,NA,NA
LAFOMELVA1,2015-07-08,NA,NA,NA,NA,NA
JAKUJULMA1,2015-07-09,NA,NA,NA,NA,NA
STEVSADMA1,2015-07-09,NA,NA,NA,NA,NA
MILLJEFPA1,2015-07-10,NA,NA,NA,NA,NA
YOUNELIMD1,2015-07-10,NA,NA,NA,NA,NA
CRONCHRVA2,2015-07-10,NA,NA,NA,NA,NA
SCHLROBMD1,2015-07-10,NA,NA,NA,NA,NA
KELLSETMA1,2015-07-10,NA,NA,NA,NA,NA
KUMASUPPA1,2015-07-10,NA,NA,NA,NA,NA
RIGAMARPA1,2015-07-10,NA,NA,NA,NA,NA
HANDLINPA1,2015-07-10,NA,NA,NA,NA,NA
STEIJANPA1,2015-07-10,NA,NA,NA,NA,NA
HOWAJANMA1,2015-07-11,NA,NA,NA,NA,NA
LUCAJILMD1,2015-07-11,NA,NA,NA,NA,NA
HOOVJASPA1,2015-07-11,NA,NA,NA,NA,NA
RIGAMARPA1,2015-07-11,NA,NA,NA,NA,NA
MOLLRUSPA1,2015-07-11,NA,NA,NA,NA,NA
ROBIRONFL1,2015-07-11,NA,NA,NA,NA,NA
RINADAVMA1,2015-07-12,NA,NA,NA,NA,NA
MAIEBILPA1,2015-07-12,NA,NA,NA,NA,NA
QUIMKIMPA1,2015-07-12,NA,NA,NA,NA,NA
HANDLINPA1,2015-07-12,NA,NA,NA,NA,NA
TATEJUAMD1,2015-07-12,NA,NA,NA,NA,NA
GOROCARDC1,2015-07-13,NA,NA,NA,NA,NA
LABOPEGMA1,2015-07-13,NA,NA,NA,NA,NA
GIARORCMA1,2015-07-13,NA,NA,NA,NA,NA
STANJEFMD1,2015-07-13,NA,NA,NA,NA,NA
WILLMARVA1,2015-07-13,NA,NA,NA,NA,NA
QUIMKIMPA1,2015-07-13,NA,NA,NA,NA,NA
WEINANIPA1,2015-07-13,NA,NA,NA,NA,NA
SAHNRAMPA1,2015-07-13,NA,NA,NA,NA,NA
SVECSTEMA1,2015-07-14,NA,NA,NA,NA,NA
CANNANNMA1,2015-07-14,NA,NA,NA,NA,NA
OLONMARDC1,2015-07-14,NA,NA,NA,NA,NA
CLARCOLDC1,2015-07-14,NA,NA,NA,NA,NA
KARMALYPA1,2015-07-14,NA,NA,NA,NA,NA
SALOSHEMD1,2015-07-14,NA,NA,NA,NA,NA
HANDLINPA1,2015-07-14,NA,NA,NA,NA,NA
FLAGMARFL1,2015-07-14,NA,NA,NA,NA,NA
BLOCDAVMD1,2015-07-15,NA,NA,NA,NA,NA
GRANLINPA1,2015-07-15,NA,NA,NA,NA,NA
MURPTHEMA1,2015-07-15,NA,NA,NA,NA,NA
PIROELADC1,2015-07-15,NA,NA,NA,NA,NA
MCNAKRIMD1,2015-07-15,NA,NA,NA,NA,NA
SANFCARMD1,2015-07-15,NA,NA,NA,NA,NA
KLUBKARFL1,2015-07-15,NA,NA,NA,NA,NA
JACOMERMD1,2015-07-16,NA,NA,NA,NA,NA
VERSBETMD1,2015-07-16,NA,NA,NA,NA,NA
SHAIKAIPA1,2015-07-16,NA,NA,NA,NA,NA
SOLIAPRMD1,2015-07-16,NA,NA,NA,NA,NA
YOUNLINMA1,2015-07-16,NA,NA,NA,NA,NA
FEINLISMA1,2015-07-16,NA,NA,NA,NA,NA
OLMSSTUPA1,2015-07-16,NA,NA,NA,NA,NA
ADAMVICFL1,2015-07-16,NA,NA,NA,NA,NA
MANNJANDC1,2015-07-17,NA,NA,NA,NA,NA
GERWJOHNC1,2015-07-17,NA,NA,NA,NA,NA
SOLLCHRMD1,2015-07-17,NA,NA,NA,NA,NA
ZEPKJANMA1,2015-07-17,NA,NA,NA,NA,NA
MEHLMOLPA1,2015-07-17,NA,NA,NA,NA,NA
COCHJIMPA1,2015-07-17,NA,NA,NA,NA,NA
MARNMELPA1,2015-07-17,NA,NA,NA,NA,NA
CUNKMARPA1,2015-07-18,NA,NA,NA,NA,NA
SLONJOHMA1,2015-07-18,NA,NA,NA,NA,NA
BRODDORMA1,2015-07-18,NA,NA,NA,NA,NA
SARGMARMD1,2015-07-18,NA,NA,NA,NA,NA
LINDOLIPA1,2015-07-18,NA,NA,NA,NA,NA
PARRJOHPA1,2015-07-19,NA,NA,NA,NA,NA
AMESBURMA1,2015-07-19,NA,NA,NA,NA,NA
GOLDBETMA1,2015-07-19,NA,NA,NA,NA,NA
STORLISPA1,2015-07-19,NA,NA,NA,NA,NA
SCHOGREMA1,2015-07-20,NA,NA,NA,NA,NA
FORESPAMA1,2015-07-20,NA,NA,NA,NA,NA
OBRICHRMD1,2015-07-20,NA,NA,NA,NA,NA
WIEBFRAMD1,2015-07-20,NA,NA,NA,NA,NA
EDEREDWVA1,2015-07-21,NA,NA,NA,NA,NA
OWENDORVA1,2015-07-21,NA,NA,NA,NA,NA
FUISLISVA2,2015-07-21,NA,NA,NA,NA,NA
WALDSCHPA1,2015-07-21,NA,NA,NA,NA,NA
MAFFANGPA1,2015-07-21,NA,NA,NA,NA,NA
HOLYOYMMA1,2015-07-21,NA,NA,NA,NA,NA
DELUKARVA2,2015-07-21,NA,NA,NA,NA,NA
BLONDAVMA1,2015-07-21,NA,NA,NA,NA,NA
GIRLSINMA1,2015-07-22,NA,NA,NA,NA,NA
WOLFAMYDC1,2015-07-22,NA,NA,NA,NA,NA
MATHLYNMA1,2015-07-22,NA,NA,NA,NA,NA
WILLTINVA1,2015-07-22,NA,NA,NA,NA,NA
WILEBRAPA1,2015-07-23,NA,NA,NA,NA,NA
BERNJUNPA1,2015-07-23,NA,NA,NA,NA,NA
SILLSCOMD1,2015-07-23,NA,NA,NA,NA,NA
SAVALETPA1,2015-07-24,NA,NA,NA,NA,NA
CHICOBGMA1,2015-07-24,NA,NA,NA,NA,NA
FECHMARPA1,2015-07-24,NA,NA,NA,NA,NA
HUNTVIRPA1,2015-07-24,NA,NA,NA,NA,NA
SOLOJACPA1,2015-07-24,NA,NA,NA,NA,NA
DAVIALIVA1,2015-07-25,NA,NA,NA,NA,NA
HANNNANMD1,2015-07-25,NA,NA,NA,NA,NA
GUISKATMA1,2015-07-25,NA,NA,NA,NA,NA
SEVEMARPA1,2015-07-25,NA,NA,NA,NA,NA
KIRSCHRPA1,2015-07-25,NA,NA,NA,NA,NA
SURNSCOMA1,2015-07-26,NA,NA,NA,NA,NA
BULLTHOMA1,2015-07-26,NA,NA,NA,NA,NA
MITCNICPA1,2015-07-26,NA,NA,NA,NA,NA
SAXTCHRPA1,2015-07-26,NA,NA,NA,NA,NA
DAVIALIVA1,2015-07-27,NA,NA,NA,NA,NA
VOSSCOLVA1,2015-07-27,NA,NA,NA,NA,NA
DECHKIMMD2,2015-07-27,NA,NA,NA,NA,NA
DOJOSUEPA1,2015-07-27,NA,NA,NA,NA,NA
SPRINBGMA1,2015-07-27,NA,NA,NA,NA,NA
LINDHANMD1,2015-07-27,NA,NA,NA,NA,NA
PICKSALMA1,2015-07-27,NA,NA,NA,NA,NA
BERASHEPA1,2015-07-27,NA,NA,NA,NA,NA
